,VGAMpValue,Variance
DIS3L,1.05317030858353e-07,5.43687993244162
EID2B,1.06151279732815e-07,1.99220935691345
AJAP1,1.06687976540065e-07,1.84836209323009
RUVBL2,1.06918920171215e-07,4.90200265898669
COL4A3BP,1.07334217349434e-07,6.15708021858857
RSAD1,1.07499573931205e-07,3.50872687762409
DAZAP1,1.0774622435592e-07,2.83476869913918
IL18,1.08021422247753e-07,1.07651127787603
MEF2D,1.08075592115608e-07,2.77631583442183
C9orf174,1.09924804660696e-07,0.765259571812443
RD3,1.1005933141402e-07,1.18710913513523
PHF14,1.10465760567074e-07,5.98293441042805
LIPT2,1.10672725872457e-07,1.6577449834474
RUNX1,1.10762677241104e-07,2.45723788587871
CHDH,1.10803386644914e-07,1.98234936691292
USP3,1.12433500455444e-07,5.79904634513376
KLHL12,1.12468666909541e-07,8.74099431652637
G6PC,1.13000045368388e-07,1.24114673041667
PIK3CG,1.13860217327756e-07,1.38169077165684
DUSP23,1.13939174978237e-07,2.83564006292621
GPR78,1.14216806928704e-07,1.56747022661734
HLA-DMA,1.15184608461947e-07,1.85874597344092
DDRGK1,1.1838992083329e-07,4.02242950715458
TRPV2,1.18462297630858e-07,2.18505752571645
TNPO1,1.18956567895732e-07,3.61480778775714
PRAC,1.18992437569934e-07,0.787566955849627
CD209,1.19455723145163e-07,1.72279873716423
CDKN2B,1.19893850305466e-07,2.16879991158984
LSG1,1.20571652243721e-07,4.54839865683441
MBOAT2,1.20613568628748e-07,5.01075820880374
TMEM37,1.21732519362379e-07,1.87951021709921
SETD6,1.21924417765236e-07,6.05770082534535
DDX27,1.21949743265157e-07,4.16700396383897
PITPNC1,1.22078350256032e-07,3.74467554609588
LOC100505679,1.22102435096087e-07,1.11645514120537
PSMC5,1.22553615344823e-07,4.45558551534227
PGF,1.2290743745206e-07,2.62399583068057
SNRNP200,1.23392380977721e-07,2.97718937500837
SUMO2,1.23833202933107e-07,0.368356059404655
CHST2,1.25200426955832e-07,1.75862990771712
QPCTL,1.2552883541448e-07,2.43900065539781
SEPT2,1.25535645263745e-07,1.27470132626986
SOGA3,1.25871633626325e-07,2.69567830451197
TNFRSF19,1.26681097727452e-07,2.49385777011
TTC4,1.27238832842771e-07,7.65161784134909
PPIP5K1,1.27811205067376e-07,1.52612519937375
TMEM180,1.27987125453996e-07,2.59828548963991
COPG1,1.28106882584773e-07,4.9552023951778
RBPJ,1.28594345591425e-07,4.0807727854933
NACC1,1.29278850548809e-07,1.87133208164679
EFNB1,1.29477798260206e-07,3.02354847329627
RECK,1.29924820315036e-07,5.09568559914496
INTS1,1.3030909243945e-07,3.84811327974777
STARD9,1.30469663157341e-07,3.37879813030005
ANKRD34C,1.31077757211057e-07,0.318201462388994
ATP5E,1.31840405351596e-07,1.04237195926884
TMEM135,1.32724216512124e-07,6.13973432731295
LGI2,1.34190396537588e-07,1.47594347420128
CPSF7,1.34460229523604e-07,4.57332794055907
LSM5,1.35759881891161e-07,2.30884870792329
PARN,1.36027336400037e-07,7.41394045133278
ALKBH8,1.36565470990366e-07,5.5275904311256
RPL22L1,1.37876089707734e-07,3.10831171402723
ANGPT1,1.38432359654017e-07,1.44415906751879
ZG16,1.38715166071321e-07,1.30110924915399
RPP25,1.39604667478328e-07,1.83403496758512
CHM,1.40320902607155e-07,4.00090105027193
NFAT5,1.40568346514573e-07,4.56502752726945
WNT11,1.40770046345079e-07,1.12024716089242
PIWIL2,1.40872228369239e-07,1.7678792953194
RNF13,1.41114622058919e-07,10.1876843583936
SYNE2,1.41886400694479e-07,8.07410769316703
CHTOP,1.42730215559417e-07,5.00506420113878
ZMAT1,1.44880862134968e-07,2.66433522639102
SLC39A8,1.4516900956711e-07,8.48176545698782
TUBB,1.45799773504563e-07,0.473775901730535
ITGB3BP,1.46882172414095e-07,7.27019504370126
HOGA1,1.47346551805706e-07,1.77551011961081
PCP4,1.47570388827677e-07,0.372192804126295
NFAM1,1.48247170187657e-07,1.74938424686187
LRR1,1.48426927131959e-07,8.41006792240737
LGALSL,1.48547089659021e-07,8.74186485150899
HAGH,1.48707505412613e-07,2.98542326792259
ERVFRD-1,1.51121503943631e-07,1.13650488310287
HAND2,1.5121279264547e-07,1.87380285434522
RPP30,1.52451714314351e-07,3.87856302122627
SPRY1,1.53408710332721e-07,5.9775182462585
RIPPLY2,1.53785591006663e-07,0.233182658455003
SLC25A22,1.54299089678631e-07,4.01779291704203
CDHR3,1.54813340217653e-07,1.87056950987502
PSMD3,1.56749841478855e-07,3.95817359320878
MEX3C,1.5678713684804e-07,7.94967352963441
POLR2K,1.58189759655553e-07,3.76705816920098
MCFD2,1.58979924147205e-07,1.41357229007167
RPUSD1,1.59291623401473e-07,2.63567435228223
PDCD6,1.59638771358297e-07,5.01103164213155
RIOK1,1.59970077272207e-07,8.08517943263732
BUD31,1.63097158089911e-07,3.99649047611745
NGDN,1.64096976023166e-07,5.31147878261357
CYP4X1,1.64306626970661e-07,0.843755966626205
CHST6,1.67580197900574e-07,2.43064882505256
C22orf25,1.67986833673413e-07,2.93113054607337
CCDC113,1.68257332492839e-07,3.95589926967285
MAN2A1,1.69439339675069e-07,7.59944202794074
SHROOM1,1.70394923571118e-07,1.72879936108973
APOBEC3A,1.70952869128613e-07,2.40148621875692
WDFY2,1.70964699472339e-07,4.47328962681132
BTNL9,1.71710303584464e-07,0.585284102021224
CASP14,1.71880747748029e-07,1.95646727505577
NUP153,1.72863403537113e-07,5.49805365154706
GAPVD1,1.72972713284331e-07,4.82181429896143
PTX3,1.74022102389088e-07,0.479326524136536
FAM24B,1.76002687148072e-07,1.70007946906347
GTF2H2,1.76964006818434e-07,5.01525584450808
MZT2A,1.77033355525814e-07,2.34118889691154
MICU1,1.7766522476964e-07,6.73153223210218
APOF,1.78232197921099e-07,1.04764906705949
BRSK2,1.81472214971978e-07,0.26313566447486
MRPS18A,1.81749071095746e-07,4.06415702078803
OSBPL3,1.81924458258701e-07,7.54043643547297
NRIP2,1.83419961119267e-07,1.89295137071389
LIG3,1.85814007548471e-07,5.79103399718392
KIAA0355,1.86976491659176e-07,2.81178599946598
COG8,1.87462143514357e-07,2.46072429207288
RGS13,1.88611779698885e-07,3.83575894428167
ST7,1.91795313544594e-07,5.28882486125474
POLR2M,1.92610199652864e-07,6.79517390175205
KLF5,1.93694141030855e-07,2.94281874405035
HNRNPC,1.96501888311051e-07,0.455921662729703
FAM57B,1.97692039834747e-07,0.125830808791362
MTFMT,1.97935481747755e-07,2.90185918209992
PET117,1.98284337429281e-07,6.12280646035866
CHST10,1.99294802498596e-07,2.63036436556073
ACTN3,1.99650157565827e-07,0.311866211620846
CSPP1,1.99713940544264e-07,7.59030535360653
ARSB,1.99891831890241e-07,3.51066793436031
U2AF1,2.01530781202655e-07,2.9425288984589
RPL39,2.02104116940844e-07,0.615683752409551
ENPP6,2.05253516967435e-07,1.71700571955132
EFCAB6,2.06277919518249e-07,0.646515503594293
TCF7L1,2.09141336224209e-07,5.79043240489134
SIK1,2.09368990564592e-07,1.65005674655512
OSCP1,2.09429257182641e-07,3.39830216338189
YAE1D1,2.10338406440399e-07,7.65442116075281
CAMKK2,2.11631505153794e-07,4.59333039286446
HPCAL4,2.12198147938845e-07,0.24995115285241
TES,2.15460828045364e-07,5.02018857334242
ERCC-00084,2.15695469051673e-07,6.60368897857174
PTK2,2.15792305508672e-07,5.21081561921602
TAT,2.17406916066164e-07,1.64324365590598
IL23R,2.18345812123448e-07,0.803427781502982
CEP44,2.18426615975754e-07,6.01932812671647
PALM,2.18521121501136e-07,1.37027330152055
DECR1,2.18856754362196e-07,9.20714459753362
IFT27,2.18968635684039e-07,2.91193458901138
JMJD1C,2.19126451298722e-07,4.72070001065035
PTBP2,2.22351578003909e-07,6.19171160498465
CD68,2.23206444798059e-07,1.35893130621276
TP53INP2,2.25393551062349e-07,4.38649273714749
CEP55,2.27776693654364e-07,9.35799704957707
EIF5A2,2.29538104884425e-07,7.13448435557576
NOX4,2.29567957241882e-07,1.96120346641675
NDUFS6,2.30973547974309e-07,2.30262550484346
HAP1,2.32210188198244e-07,0.256989715981542
ABHD12,2.3273672588814e-07,3.24594990217123
ARSK,2.32854123269468e-07,5.8423129412939
EIF1,2.3400811686624e-07,0.492749137798223
TAF8,2.34228456878146e-07,2.74339231243647
DNAJB13,2.35767201477024e-07,0.822405428928162
MUC17,2.36351531946033e-07,0.300716689667103
CDO1,2.38307476598298e-07,4.33440263206872
EMCN,2.38511155515494e-07,1.18828891080179
NUCB2,2.38599783485216e-07,7.96169143315581
GPLD1,2.39632021420417e-07,1.9482195790905
TTC27,2.41260766167956e-07,8.06482277149085
MBIP,2.41862698756715e-07,8.06900295682364
C17orf89,2.41864753061309e-07,1.96627077239658
ZFP90,2.42579382992159e-07,7.3675475392466
SEPSECS,2.44210056588687e-07,5.14268746115545
ZSCAN2,2.45662941482551e-07,3.87764778293577
FUT2,2.47380318433927e-07,2.50225724489374
POLE4,2.49294153661021e-07,4.05422245114708
CARD11,2.5073256229379e-07,1.88492457509587
ARHGAP33,2.51511949276844e-07,0.385825996189971
SART3,2.51565207810516e-07,6.64933473807276
SNX18,2.52223212562124e-07,8.15148298299939
ZSWIM5,2.54745393127085e-07,4.51331931165802
USP47,2.57880803542555e-07,5.99568719290299
AADAT,2.58679018618614e-07,6.73709360455944
GEMIN6,2.60224267093288e-07,6.25983275193196
VENTX,2.62834501826797e-07,2.45036239640466
CASD1,2.64392515960282e-07,8.75320075727586
RYK,2.64935392463091e-07,5.10067946108478
EIF4EBP2,2.66519477471591e-07,1.14976120858317
TBX15,2.67772428180747e-07,0.40673092171411
PRRC2C,2.68860323033617e-07,1.23782185681631
RNF165,2.6920768238576e-07,2.24244016625173
KIAA0895,2.69314837159516e-07,1.84501919575529
GET4,2.72776685578061e-07,3.83337851764057
MTERF,2.72932915036478e-07,9.28821023315815
CDC42EP2,2.76088246267859e-07,3.47973526782725
CHML,2.76892439920783e-07,3.43725853955314
MRPL40,2.79806738746622e-07,5.56420622448756
PRIC285,2.80228403534649e-07,1.42276785874466
POP1,2.81415155049809e-07,5.79888361643698
ZNF418,2.8210983830893e-07,4.5689459553952
STAMBPL1,2.82260548866666e-07,1.09977584755178
RANBP3,2.82823696696369e-07,3.41631648237484
TMLHE,2.83996269069698e-07,6.74831887003361
CDCA7,2.86074796989188e-07,6.62011915937647
IRF1,2.86819846136255e-07,2.44024935071857
RXRG,2.8774716813139e-07,1.34522153982185
ZC3H15,2.88285984561276e-07,3.0184751714546
TMEM52,2.89154405768138e-07,0.836765226921799
TMCO4,2.9302529406366e-07,1.03363772585862
PLA2G7,2.95344822942178e-07,2.22640833487326
PDE3B,2.95556702801517e-07,8.6427380918612
MRPS23,2.99452011551757e-07,4.93824171194748
ZNF195,3.00242327852541e-07,4.63288043153365
AP5B1,3.05802757968988e-07,2.59788429158634
ABHD14A,3.06485212043411e-07,2.66744948755393
AIP,3.08444063508762e-07,5.739397219194
SNX10,3.09425954448446e-07,3.89575438325022
CFC1,3.10805685122565e-07,1.496700632752
BMF,3.13666541564655e-07,3.29915177167912
HAT1,3.15845155133812e-07,5.38901155446741
UPB1,3.18444259710004e-07,0.93226798149422
CBLN1,3.20839331194098e-07,3.93842776557387
NHLRC1,3.20964080963196e-07,1.13006022019025
AFAP1L1,3.21239924967629e-07,2.73298324476678
C17orf70,3.25806922146781e-07,3.475173240085
DSTYK,3.26010248657093e-07,4.06913051638736
TIMM21,3.26548694937088e-07,6.88974408212468
ADM2,3.2914161752918e-07,1.97447491048039
POFUT1,3.33195399734845e-07,3.33915610235569
N4BP2,3.34494249859014e-07,4.05703819364194
SH2D4A,3.3702799623011e-07,3.0100781543037
ROCK1,3.37174102299477e-07,4.16896916906297
TNFRSF13B,3.38043772150844e-07,0.454982186325892
MGST3,3.38694065962569e-07,2.01425155105752
CYBRD1,3.3901480003025e-07,3.38580339477226
ME3,3.39311551983195e-07,0.657393660940195
CXCL6,3.39571251238797e-07,0.855986635351108
ANXA5,3.42042865063234e-07,1.38121511746402
RAB3GAP2,3.43476410338142e-07,5.79521154065932
NUP54,3.435800088729e-07,7.79241892645312
COL6A3,3.43830708120423e-07,4.70964726091237
PNPLA1,3.44224892454706e-07,1.18738540589638
IFT80,3.44812986721466e-07,7.15336149892359
PYROXD2,3.45779900022626e-07,0.889006676945773
WSB2,3.49681932321849e-07,2.58869361068794
MTMR1,3.51221277402393e-07,3.31817389548938
FAM84A,3.51579931714653e-07,1.19310750064693
HELZ,3.52775640354703e-07,3.68898292944357
SSH1,3.53366029059605e-07,4.78564178032007
CCRN4L,3.56983318434918e-07,3.1767330463196
UBE2G1,3.5902524686425e-07,3.38300157517648
TRIM25,3.60441941301874e-07,2.72798619382134
MRPL13,3.61269538200579e-07,4.06222759787817
PRKACB,3.61670611295454e-07,7.95456847926225
WDR18,3.61903328027227e-07,5.15985052279667
CSNK1G1,3.63297300311597e-07,4.63993579149343
ANKRD45,3.65632863601302e-07,1.78371720327532
ATP1B1,3.65833654585997e-07,4.96932787604574
CCDC114,3.66790451287195e-07,1.42935934996204
PLCB3,3.69254471010633e-07,2.0666324188231
ZNF8,3.69433233815283e-07,4.85260970845163
CAV2,3.70221195517914e-07,2.39734533978523
ZBTB20,3.70312045935038e-07,0.959641581493776
TGFBR1,3.75669472088739e-07,6.29226190898268
APBA2,3.76050149737032e-07,2.31862582207362
PDZK1,3.76703474081981e-07,3.09359479682176
COX10,3.80501734848124e-07,6.79365208891997
MFSD3,3.81288887980011e-07,1.90221856266023
CCDC25,3.83504493159299e-07,5.71940162217856
HTR2A,3.85532529968254e-07,0.902803882118301
PRRC2A,3.85908713577251e-07,3.26572399758737
C7orf41,3.86899487041168e-07,1.45827180077048
PGAP1,3.8727948004837e-07,7.33421767620645
DIRAS3,3.90289170558474e-07,2.60843196357832
PTPRN2,3.90968453264129e-07,0.581170164324937
C19orf66,3.9232268630977e-07,0.778136274168083
RPE,3.93660031832936e-07,9.21859217443877
RAB37,3.98460321529284e-07,1.79356396289997
PCCB,3.98840769315176e-07,6.13815892577658
RRM1,3.9898326020077e-07,4.71228911381959
TSPYL1,4.01890700610729e-07,2.98015706345902
CXXC1,4.07243212192954e-07,5.65732285703102
SEC31A,4.10172369901333e-07,3.85233132043359
CHRAC1,4.11559208205162e-07,3.87433192637585
MRPS27,4.11789329270947e-07,4.1707980109821
CDH13,4.14828784907407e-07,3.06977782306635
CD36,4.152688161315e-07,1.31418605643507
UMPS,4.17409625156114e-07,4.55308445159616
SNRPD3,4.17629298139138e-07,1.23329551303753
RBM34,4.22004125134782e-07,3.64402944673339
TGFA,4.23082760682543e-07,2.05067329864231
CDH24,4.23916980329079e-07,1.80089450889843
ASB5,4.24323065686551e-07,2.00244672713427
TMEM39A,4.25193417306018e-07,6.65616529580747
AICDA,4.27543259821698e-07,1.33475189836187
TMEM126B,4.30010313837491e-07,6.23300991825298
GGT1,4.31129497139714e-07,4.9522380422127
ATXN7,4.3695049256872e-07,4.05771440898899
ARHGAP39,4.39992793894467e-07,2.15015358564454
GAP43,4.42567171550644e-07,3.25720163908149
NCAPG,4.47879672132027e-07,10.825652582846
E2F3,4.50679472860096e-07,5.99197667167768
PLEKHM3,4.51448426471091e-07,3.16299741908324
ZNF493,4.53337753228578e-07,2.98755213784998
CASP3,4.57632242668827e-07,4.31617885291424
LRG1,4.5897998490852e-07,1.4956955719084
INTS9,4.59286374337699e-07,5.17572240803203
NKX3-1,4.63160249625774e-07,2.66068035309592
ZNF519,4.63401617674365e-07,4.52901232720659
GLYATL1,4.65517885220635e-07,1.7750516652658
DAP,4.68475081582747e-07,5.91361231764745
DPY30,4.7135636641288e-07,2.67462261620008
TRIM9,4.73392895219315e-07,0.911108412096938
CLCN3,4.74045321238378e-07,7.13492022267055
HYAL4,4.76734631161167e-07,1.70464351546905
SERPINA5,4.79638595210585e-07,0.723369288087801
ALDH16A1,4.79971522834551e-07,3.31554017470429
GSTK1,4.87313691735326e-07,5.96821479442881
CAPN3,4.87733380041457e-07,1.52406780230294
NFIC,4.9071501477167e-07,2.07220730070102
ERCC-00019,4.90813177980268e-07,5.40562059924521
TUSC2,4.91469958956963e-07,2.89179556183508
STRA6,4.9189781704983e-07,3.26563019786554
LAMP2,4.92640196106455e-07,5.71248602821688
PKN2,4.92777386853044e-07,5.32811782759385
TFDP1,5.02579025952249e-07,5.81452552236493
P2RX7,5.02945328194657e-07,1.53695262218187
CRELD1,5.06444434735043e-07,3.67137570549721
PCDHA9,5.08827813225739e-07,1.89832518320835
POLDIP3,5.15186984856412e-07,6.70504070324307
SSSCA1,5.1588995734025e-07,4.14657074005856
PCDHA12,5.16467202969169e-07,3.17357333742313
C3orf70,5.20632240728878e-07,5.38091022773367
ZNF90,5.27795599551828e-07,7.10860283305133
AK2,5.27807660686079e-07,4.19458646755611
ZNF460,5.28352137298034e-07,5.57369596316909
RSPO2,5.29965478985818e-07,3.71793413469349
GAR1,5.44243515626427e-07,5.51604677142088
PHLDB1,5.45901244640618e-07,4.04381018148553
ZNF239,5.48467777512252e-07,5.41018275599996
SEMA5B,5.50064044961493e-07,2.37487080845951
NRXN1,5.50697165569459e-07,1.94065364588879
SAAL1,5.51180638824772e-07,6.84369531945595
TMEM178,5.52635385023601e-07,3.30168399661609
HSPBP1,5.60079474605743e-07,3.62118330521511
TMEM17,5.60494870692408e-07,2.58370530976682
TEX2,5.61237600495779e-07,5.37970965052516
TTF2,5.65691287626807e-07,4.27690273552088
GRIK2,5.65787042593131e-07,2.55436549302528
ZNF646,5.66706309981212e-07,1.74957451995938
RNF11,5.6740567366934e-07,8.14367401395532
ANAPC1,5.71258786618122e-07,5.51322793398934
PRELP,5.7611187799089e-07,1.34694730462614
SIL1,5.80413814763257e-07,2.55257004185638
PLN,5.8222105292956e-07,0.967734578848966
PPP1R12B,5.82241825033026e-07,2.39115688599386
PES1,5.85140212181807e-07,3.00196944725991
KIAA1147,5.86685985413627e-07,6.14815690253224
IL10RB,5.87252947037498e-07,2.72100412121709
REEP6,5.88095599516642e-07,0.906359915586301
RNF167,5.89505605733146e-07,4.31473274388979
LAMA2,5.89942779418697e-07,2.07217160085958
SAE1,5.89949379594688e-07,3.53902286045196
UBE2D3,5.91559604933946e-07,1.30720055479127
ROCK2,5.92467844330075e-07,6.06133711140017
WBP11,5.9482707523266e-07,3.40644349232698
CDK12,5.95484070255679e-07,5.55740018313692
IGSF9,5.97633348767699e-07,2.25757968457671
CDC73,6.03111794390309e-07,7.72321673194586
CD3EAP,6.08617421933025e-07,2.53394476046128
PRPS1,6.14732351058727e-07,5.12796141691796
DHX30,6.16239199951923e-07,4.42211956349886
DNAJC8,6.18103844175185e-07,1.11910726539945
NPEPPS,6.22738627590904e-07,2.42359083635749
AGPAT4,6.23411577198457e-07,5.78976857820418
GALNT6,6.28823336030358e-07,2.61373319067346
RGPD6,6.30154536086104e-07,7.83585797351237
TCTA,6.32425763693243e-07,3.11410483105333
C12orf35,6.35000432949111e-07,3.97309308101019
FLJ25363,6.37161017703346e-07,0.958512462029313
SNPH,6.38507356819492e-07,1.70626636901809
EMX1,6.39394098120303e-07,1.83927412007565
RBM33,6.41801182020259e-07,6.91778897813852
CHAF1B,6.51662881683365e-07,5.28798136210889
CD300LG,6.55044844718718e-07,1.59377778126994
ATP2A3,6.62698210256698e-07,0.968180291413802
WWC1,6.63272749099615e-07,2.68787320969246
FOSB,6.68911251575655e-07,1.69869920580583
BMP1,6.71885252777072e-07,2.10927801587359
CLYBL,6.73156084595517e-07,1.28979760425017
KCNMA1,6.76813768502699e-07,0.306150472380041
TCTN1,6.77034482806443e-07,3.01579607600155
GPX3,6.78145515072651e-07,6.19357949893901
SFXN5,6.81036956678879e-07,2.57043918297992
C15orf55,6.81989954660015e-07,0.152066934693725
C11orf54,6.83695141364252e-07,5.52213796797951
C1orf31,6.83949817555679e-07,5.02634258898232
RALGAPA2,6.84584282167366e-07,6.40883528684005
IFT88,6.85627565944808e-07,6.14746547146508
BRAT1,6.85669929887957e-07,3.37833039329833
NUP155,6.85720466828616e-07,7.21328259158676
RNF113B,6.87694736335281e-07,0.856498832106327
WDR66,6.93265688165834e-07,1.36954111590588
CNGA4,6.94956412428097e-07,0.965187985111647
GINS3,6.96469139783663e-07,5.00016683713801
KDM5D,6.97027924486511e-07,0.899296858143221
CLIC1,6.9703745813222e-07,1.25447063939168
TMPO,6.97701825656416e-07,1.88970390481409
CLIC2,6.98759220332859e-07,1.72014663467211
HINT1,7.00649936230466e-07,0.937399327018394
TAL1,7.01229762177419e-07,1.82375029121374
ASMTL,7.03561933680237e-07,4.3999086051442
PLOD1,7.0469420215968e-07,6.55150106373178
UBE2D1,7.05251165242787e-07,8.64222778867462
CORO1A,7.0887367786928e-07,0.660240273658424
SLC50A1,7.09750653456774e-07,3.5885409962304
NDUFB3,7.11282507269587e-07,1.9428930846321
EIF3L,7.25644678262798e-07,2.36880599057438
NAALAD2,7.32178581927288e-07,5.72377940025138
DHRS11,7.32678644626762e-07,1.74373426065759
NEO1,7.33966955289453e-07,6.05679298525305
AFF2,7.35612144747441e-07,1.44701042493716
SLITRK4,7.48780457591854e-07,3.43809680257144
PRR23A,7.51078537682567e-07,1.44016160759189
CACNA2D3,7.54943774662595e-07,1.44442577427376
STAT1,7.58556256105924e-07,10.1837771364699
CEP164,7.64740532578598e-07,4.02652703658973
INSL3,7.65769241435088e-07,0.266864316279731
DHX9,7.66550002016672e-07,2.45140263818581
C2orf61,7.73941351871277e-07,0.779295870918179
HK1,7.74306663187644e-07,4.74041434936152
FAM53C,7.76235319714119e-07,6.50594593142767
MAT1A,7.798371748758e-07,0.181918033556815
CNPPD1,7.81254829342056e-07,4.100234224234
KLRG1,7.88502256617387e-07,2.14562535761904
DPYD,7.90032811736117e-07,2.20251483296207
KPNB1,7.91423424128015e-07,1.14778528255239
MAGOHB,7.9871598114315e-07,4.84331116576261
GHR,8.01639051412755e-07,2.00948394081662
SSR2,8.04221855693403e-07,2.46172411426934
UBE2T,8.07009250344344e-07,5.63688214277877
LPPR5,8.08750150284104e-07,4.36098741859211
TAB3,8.1108837261258e-07,6.40284857033965
XPO7,8.12866424283571e-07,4.95131888759428
PLOD3,8.13935412700028e-07,4.95736831980526
SLC20A1,8.20662542480666e-07,6.07834821305663
HHEX,8.25336408372383e-07,2.5195895919155
ZNF138,8.27872482695608e-07,8.45699434011962
MRAP2,8.3071967942435e-07,1.95264123605022
