Gene1,Gene2
KDM2B,DNMT3B
KDM2B,SERPINE2
KDM2B,ARHGAP42
KDM2B,GNB4
KDM2B,FAM83D
KDM2B,DSE
KDM2B,H6PD
KDM2B,GRHL1
KDM2B,IGFBP4
KDM2B,RPS20
KDM2B,CLCC1
KDM2B,PUS7
KDM2B,ITGAV
KDM2B,THOC3
KDM2B,PDCD5
KDM2B,MYLIP
KDM2B,SRGAP1
KDM2B,SEMA4B
KDM2B,ANXA5
KDM2B,ICMT
KDM2B,ZSWIM5
KDM2B,AK3
KDM2B,RDX
KDM2B,PARD6B
KDM2B,UCK2
KDM2B,AKAP13
KDM2B,ANKRD6
KDM2B,TSPAN12
KDM2B,MIXL1
KDM2B,ODC1
KDM2B,CTSB
KDM2B,DTX2
KDM2B,DTX4
KDM2B,LGR4
KDM2B,C5orf24
KDM2B,DLC1
KDM2B,JMJD1C
KDM2B,SNX25
KDM2B,PUS1
KDM2B,KDELC2
KDM2B,MAPRE2
KDM2B,PTPRE
KDM2B,PLAU
KDM2B,STK38L
KDM2B,GXYLT1
KDM2B,NKD1
KDM2B,RAB3IP
KDM2B,TEC
KDM2B,FOXN3
KDM2B,CA2
KDM2B,AKAP7
KDM2B,RAD51
KDM2B,CENPV
KDM2B,ZFAND4
KDM2B,HNRNPD
KDM2B,TYMS
KDM2B,MOB3B
KDM2B,CDKN3
KDM2B,RHEB
KDM2B,PSIP1
KDM2B,OSBPL6
KDM2B,TGFBR3
KDM2B,PTPRJ
KDM2B,FZD3
KDM2B,CDCA7
KDM2B,RAB37
KDM2B,PAQR8
KDM2B,GMDS
KDM2B,PRRG4
KDM2B,SHROOM1
KDM2B,MTHFD2
KDM2B,GPR160
KDM2B,OAF
KDM2B,CAPN2
KDM2B,SLC25A19
KDM2B,PRDX1
KDM2B,RNF24
KDM2B,PLSCR4
KDM2B,DCBLD2
KDM2B,RASSF8
KDM2B,HSPA1B
KDM2B,DDHD2
KDM2B,GATM
KDM2B,NCOA7
KDM2B,ARSB
KDM2B,NAE1
KDM2B,MALT1
KDM2B,LSM6
KDM2B,UTP18
KDM2B,RHOB
KDM2B,MBTD1
KDM2B,MXD4
KDM2B,AFF1
KDM2B,EML4
KDM2B,STAMBPL1
KDM2B,ZFHX3
KDM2B,SPATA9
KDM2B,RHOBTB3
KDM2B,SURF4
KDM2B,PTK7
KDM2B,ERRFI1
KDM2B,POR
KDM2B,HPSE
KDM2B,SYNE2
KDM2B,RUVBL1
KDM2B,ST3GAL5
KDM2B,PPM1H
KDM2B,UNC5B
KDM2B,CNKSR3
KDM2B,SH3PXD2A
KDM2B,GALC
KDM2B,IGF2R
KDM2B,PIK3CD
KDM2B,C1orf115
KDM2B,KIF23
KDM2B,UBE2L6
KDM2B,GNAL
KDM2B,NAV2
KDM2B,NXF1
KDM2B,HNRNPH1
KDM2B,DEPDC1B
KDM2B,SH3BP5
KDM2B,XKR9
KDM2B,IL15RA
KDM2B,RPP21
KDM2B,ABLIM1
KDM2B,RPL15
KDM2B,PRKDC
KDM2B,MCM4
KDM2B,DIS3L
KDM2B,RBM20
KDM2B,PGM1
KDM2B,SRSF7
KDM2B,DGCR6L
KDM2B,STEAP2
KDM2B,NFKBIA
KDM2B,H2AFX
KDM2B,PRDM1
KDM2B,SPPL2A
KDM2B,ENC1
KDM2B,ATXN7L1
KDM2B,RND1
KDM2B,RAPH1
KDM2B,ETS1
KDM2B,L2HGDH
KDM2B,RCAN2
KDM2B,ARSA
KDM2B,KIAA0355
KDM2B,PREX2
KDM2B,RMND5A
KDM2B,PRKAR2B
KDM2B,SERP1
KDM2B,MCC
KDM2B,ITGA4
KDM2B,ENO2
KDM2B,SBK1
KDM2B,CAMK2D
KDM2B,HAPLN1
KDM2B,MFGE8
KDM2B,CD83
KDM2B,SVIP
KDM2B,FGFR1
KDM2B,DPY19L1
KDM2B,POLE4
KDM2B,SHB
KDM2B,FAM135A
KDM2B,KIAA0895
KDM2B,ALDH18A1
KDM2B,TEX15
KDM2B,TECPR2
KDM2B,HOMER1
KDM2B,DOK4
KDM2B,RASSF2
KDM2B,PTX3
KDM2B,MTFMT
KDM2B,SPCS3
KDM2B,TNFRSF21
KDM2B,BOLA3
KDM2B,MED13L
KDM2B,KCTD12
KDM2B,KCTD1
KDM2B,ITGA6
KDM2B,SLC41A2
KDM2B,NPHP3
KDM2B,WIPF1
KDM2B,SETBP1
KDM2B,BCAR3
KDM2B,ALG6
KDM2B,ACBD6
KDM2B,PLK2
KDM2B,SOAT1
KDM2B,SNX10
KDM2B,CLGN
KDM2B,ALDH4A1
KDM2B,TLL2
KDM2B,SLC43A3
KDM2B,MAGI3
KDM2B,CA13
KDM2B,ZBTB38
KDM2B,TEAD4
KDM2B,TMEM56
KDM2B,RNF125
KDM2B,TTLL12
KDM2B,PITHD1
KDM2B,TRIM2
KDM2B,DNMBP
KDM2B,BVES
KDM2B,UNC13B
KDM2B,EVI5
KDM2B,SLC19A2
KDM2B,SNAI1
KDM2B,C1QBP
KDM2B,BMP2
KDM2B,LANCL2
KDM2B,SORL1
KDM2B,IGSF3
KDM2B,ARL4D
KDM2B,LPGAT1
KDM2B,VCL
KDM2B,BAMBI
KDM2B,NDST3
KDM2B,HMOX1
KDM2B,EPB41L4B
KDM2B,SEC11C
KDM2B,XPOT
KDM2B,RRP1B
KDM2B,LIMD1
KDM2B,PRODH
KDM2B,CNNM3
KDM2B,CXCL16
KDM2B,TJP2
KDM2B,PLAGL1
KDM2B,PODXL
KDM2B,CEP85L
KDM2B,FSTL1
KDM2B,PDIA3
KDM2B,ZDHHC21
KDM2B,PMP22
KDM2B,PASK
KDM2B,F3
KDM2B,IMPA2
KDM2B,NTN4
KDM2B,RBMS1
KDM2B,PPA1
KDM2B,CGN
KDM2B,ITGA9
KDM2B,KIF21A
KDM2B,MEGF9
KDM2B,SAMHD1
KDM2B,CPSF3
KDM2B,SGK1
KDM2B,ST3GAL6
KDM2B,CDS1
KDM2B,TET2
KDM2B,RECK
KDM2B,PIP5K1B
KDM2B,SOD2
KDM2B,MAFF
KDM2B,SORT1
KDM2B,CBFA2T2
KDM2B,NXN
KDM2B,SCN5A
KDM2B,DDHD1
KDM2B,CCNB2
KDM2B,NT5DC3
KDM2B,DCAF5
KDM2B,TMEM177
KDM2B,SRSF12
KDM2B,GRM4
KDM2B,ARHGAP28
KDM2B,TTC39C
KDM2B,PDE5A
KDM2B,LRPAP1
KDM2B,VHL
KDM2B,S100A10
KDM2B,MITF
KDM2B,HEG1
KDM2B,GNG10
KDM2B,LBH
KDM2B,TBC1D9
KDM2B,MSRB2
KDM2B,TNFRSF1B
KDM2B,MKNK1
KDM2B,CPD
KDM2B,SLC30A4
KDM2B,DTWD2
KDM2B,TYRO3
KDM2B,NR2C1
KDM2B,CYP4V2
KDM2B,ZNF124
KDM2B,TUBGCP5
KDM2B,STEAP1B
KDM2B,PSTPIP2
KDM2B,PPP1R9A
KDM2B,SSX2IP
KDM2B,TDRD7
KDM2B,EMB
KDM2B,DENND1A
KDM2B,CDKN2B
KDM2B,ZNF488
KDM2B,AADAT
KDM2B,CYP2U1
KDM2B,PLOD2
KDM2B,CDCA7L
KDM2B,LTBP1
KDM2B,ABHD12
KDM2B,ELAC2
KDM2B,CDH24
KDM2B,SLC39A8
KDM2B,QSER1
KDM2B,ITGB5
KDM2B,SLC35A3
KDM2B,EIF4A3
KDM2B,FGF2
KDM2B,PELI2
KDM2B,RBM43
KDM2B,AP5B1
KDM2B,GPHN
KDM2B,WHAMM
KDM2B,VEZT
KDM2B,FGD6
KDM2B,PDCD2
KDM2B,SNAI2
KDM2B,CCDC112
KDM2B,FAM216A
KDM2B,DHCR24
KDM2B,AMFR
KDM2B,SCAF4
KDM2B,FSD1L
KDM2B,ARMC4
KDM2B,PURA
KDM2B,TSPAN14
KDM2B,SCAMP5
KDM2B,TGFA
KDM2B,SLAIN1
KDM2B,SLCO4A1
KDM2B,RGMA
KDM2B,MXRA7
KDM2B,GPSM2
KDM2B,ZC3HAV1L
KDM2B,TNFRSF19
KDM2B,PPIC
KDM2B,NDRG1
KDM2B,B4GALT4
KDM2B,RAB15
KDM2B,PIK3R1
KDM2B,TRIM58
KDM2B,C3orf70
KDM2B,TCF4
KDM2B,ATP1B3
KDM2B,ANXA6
KDM2B,ELMOD1
KDM2B,POLRMT
KDM2B,SLC18B1
KDM2B,PAK6
KDM2B,EIF1
KDM2B,SUMF2
KDM2B,LRRCC1
KDM2B,PLXNA2
KDM2B,PGAP2
KDM2B,MAT2A
KDM2B,ITPR2
KDM2B,CTTNBP2
KDM2B,ARHGAP31
KDM2B,HAGH
KDM2B,SLC39A14
KDM2B,DENND5B
KDM2B,RRAGD
KDM2B,ZSCAN2
KDM2B,SLC3A2
KDM2B,ETV7
KDM2B,ABR
KDM2B,DYNC1I1
KDM2B,ZNF280B
KDM2B,C15orf39
KDM2B,NSMCE4A
KDM2B,MAP3K9
KDM2B,BSN
KDM2B,SOS2
KDM2B,IL17RA
KDM2B,S1PR1
KDM2B,MRPS30
KDM2B,MYBL2
KDM2B,MFSD2A
KDM2B,MAP2K1
KDM2B,INPP4A
KDM2B,RABGAP1L
KDM2B,PCK2
KDM2B,PDIA5
KDM2B,CHCHD6
KDM2B,ANK1
KDM2B,ABHD14A
KDM2B,SNX14
KDM2B,ADAM23
KDM2B,PHLDA1
KDM2B,DSTYK
KDM2B,RAB3B
KDM2B,CCT2
KDM2B,GPR78
KDM2B,TXNDC15
KDM2B,SVIL
KDM2B,LSM3
KDM2B,MIPEP
KDM2B,ANKRD18B
KDM2B,NUDT19
KDM2B,STX16
KDM2B,MCF2L2
KDM2B,CCDC3
KDM2B,FAM89A
KDM2B,CLN6
KDM2B,CNTNAP2
KDM2B,ACBD7
KDM2B,IQGAP1
KDM2B,MARC1
KDM2B,FRMD6
KDM2B,DUSP16
KDM2B,LAPTM4B
KDM2B,GCNT1
KDM2B,STX2
KDM2B,PLEKHF1
KDM2B,TXNRD1
KDM2B,SLC37A1
KDM2B,MRI1
KDM2B,IER5
KDM2B,SCLY
KDM2B,NME6
KDM2B,BNIP3
KDM2B,ADAM19
KDM2B,GPT2
KDM2B,SDCBP
KDM2B,TMEM135
KDM2B,ANKS1B
KDM2B,SMYD2
KDM2B,KCNJ2
KDM2B,PDIA6
KDM2B,TMEM150C
KDM2B,LIFR
KDM2B,PRR16
KDM2B,CASC3
KDM2B,SERINC5
KDM2B,GAS7
KDM2B,SLC35F1
KDM2B,DZIP1L
KDM2B,USP18
KDM2B,ECE1
KDM2B,DCAF10
KDM2B,TMEM17
KDM2B,CERCAM
KDM2B,CAV2
KDM2B,PGD
KDM2B,C10orf95
KDM2B,ME3
KDM2B,FEZ1
KDM2B,SYT15
KDM2B,TRAP1
KDM2B,SH3RF1
KDM2B,ELL2
KDM2B,CDC25C
KDM2B,CCDC138
KDM2B,GNAZ
KDM2B,PLCB1
KDM2B,TMTC2
KDM2B,ANKLE1
KDM2B,RPA1
KDM2B,SLC44A1
KDM2B,FAM169A
KDM2B,TMEM131
KDM2B,ENAH
KDM2B,KRCC1
KDM2B,DUT
KDM2B,CYFIP2
KDM2B,SMPD4
KDM2B,FOXJ2
KDM2B,KIAA1614
KDM2B,BBS2
KDM2B,RCSD1
KDM2B,ISPD
KDM2B,SIRT1
KDM2B,PPP3CC
KDM2B,HIGD1A
KDM2B,CDC14B
KDM2B,ATP11B
KDM2B,TIPARP
KDM2B,ICA1L
KDM2B,SREK1IP1
KDM2B,CWC27
KDM2B,PDE3A
KDM2B,LRFN5
KDM2B,CADM2
KDM2B,YAF2
KDM2B,WWP1
KDM2B,LSG1
KDM2B,ZNF574
KDM2B,TMSB10
KDM2B,RYK
KDM2B,SFMBT1
KDM2B,TUBB4A
KDM2B,CTBS
KDM2B,PDLIM2
KDM2B,DNMT1
KDM2B,TRIM25
KDM2B,FAM136A
KDM2B,CRELD1
KDM2B,DUSP2
KDM2B,LIMCH1
KDM2B,CITED2
KDM2B,C4orf19
KDM2B,ARID5A
KDM2B,ZYG11B
KDM2B,VSNL1
KDM2B,STXBP5
KDM2B,CENPBD1
KDM2B,MAP7
KDM2B,CCDC85A
KDM2B,VRK1
KDM2B,TADA1
KDM2B,MCOLN3
KDM2B,COMMD3-BMI1
KDM2B,COMMD3
KDM2B,SLC2A1
KDM2B,BEND3
KDM2B,ATP1B1
KDM2B,TNFRSF9
KDM2B,ANKH
KDM2B,ADSS
KDM2B,ACADSB
KDM2B,THYN1
KDM2B,GEMIN4
KDM2B,BMPR1A
KDM2B,ACAD8
KDM2B,PLS1
KDM2B,CCDC50
KDM2B,NRG2
KDM2B,KCNG1
KDM2B,DNAJC9
KDM2B,MERTK
KDM2B,SLC25A21
KDM2B,UGT8
KDM2B,POLR2M
KDM2B,KCNK3
KDM2B,CNTNAP3
KDM2B,CHST10
KDM2B,RNF19A
KDM2B,PRMT3
KDM2B,PARP1
KDM2B,LRRC8D
KDM2B,TEX2
KDM2B,LRIG3
KDM2B,HGSNAT
KDM2B,FAM102A
KDM2B,MAPKAPK3
KDM2B,NOP14
KDM2B,PUF60
KDM2B,ZNF398
KDM2B,TRANK1
KDM2B,GTF2H2
KDM2B,LGALSL
KDM2B,ESYT2
KDM2B,FBXL20
KDM2B,CCNC
KDM2B,BCAT1
KDM2B,TMEM64
KDM2B,TRIM9
KDM2B,GADD45A
KDM2B,DCHS1
KDM2B,RNF144B
KDM2B,HSD11B2
KDM2B,CBR1
KDM2B,TRIOBP
KDM2B,DTD1
KDM2B,RBFOX2
KDM2B,YPEL2
KDM2B,SNRNP25
KDM2B,POLR3K
KDM2B,KLHL21
KDM2B,APLP2
KDM2B,CACYBP
KDM2B,DDAH1
KDM2B,TCF7L1
KDM2B,MX1
KDM2B,LMO7
KDM2B,MPHOSPH9
KDM2B,MCM10
KDM2B,SMPD1
KDM2B,NTN1
KDM2B,NDUFA6
KDM2B,MPPED2
KDM2B,CCDC148
KDM2B,DUSP23
KDM2B,GUCY1A2
KDM2B,PREX1
KDM2B,RBM47
KDM2B,STX6
KDM2B,CEP192
KDM2B,COMMD10
KDM2B,COBLL1
KDM2B,NUP210
KDM2B,CCDC142
KDM2B,P2RX5
KDM2B,CPVL
KDM2B,RTN4R
KDM2B,TRIM62
KDM2B,ICA1
KDM2B,TTC28
KDM2B,ALDH2
KDM2B,FER
KDM2B,TES
KDM2B,IMP3
KDM2B,AMIGO2
KDM2B,RCL1
KDM2B,GALNT3
KDM2B,FAM210B
KDM2B,CPE
KDM2B,TMCO4
KDM2B,NDUFC2-KCTD14
KDM2B,FASN
KDM2B,SLC22A23
KDM2B,PYCARD
KDM2B,USP36
KDM2B,ARL4C
KDM2B,ARID3B
KDM2B,KIAA0513
KDM2B,MMP15
KDM2B,EML1
KDM2B,TSKU
KDM2B,NEDD4L
KDM2B,UBE2V2
KDM2B,PXMP4
KDM2B,HUNK
KDM2B,RPUSD1
KDM2B,CHTF18
KDM2B,COG6
KDM2B,REXO2
KDM2B,CABP1
KDM2B,PLEKHO2
KDM2B,MRPS26
KDM2B,RAB31
KDM2B,NKAIN1
KDM2B,RASGEF1B
KDM2B,CADPS2
KDM2B,PRPF19
KDM2B,CYP20A1
KDM2B,ZNF589
KDM2B,PLXNB1
KDM2B,CHST11
KDM2B,EPHB3
KDM2B,RGS16
KDM2B,SRXN1
KDM2B,NUDC
KDM2B,GLUL
KDM2B,PLSCR1
KDM2B,TEAD1
KDM2B,SEPT10
KDM2B,ENHO
KDM2B,USP2
KDM2B,CD1D
KDM2B,ID1
KDM2B,GFPT1
KDM2B,APC
KDM2B,TNPO1
KDM2B,ALDH3A2
KDM2B,SAAL1
KDM2B,PARP6
KDM2B,MAK16
KDM2B,MXI1
KDM2B,ALS2
KDM2B,NREP
KDM2B,MAD2L2
KDM2B,GLMN
KDM2B,ZFYVE21
KDM2B,GNE
KDM2B,FZD7
KDM2B,DNAJB1
KDM2B,ZFPM2
KDM2B,MATN2
KDM2B,IRF1
KDM2B,CHDH
KDM2B,XPO5
KDM2B,POLH
KDM2B,MYO1E
KDM2B,CLSTN2
KDM2B,ADD2
KDM2B,CASP6
KDM2B,NEK6
KDM2B,TMOD1
KDM2B,HAS3
KDM2B,ZCCHC24
KDM2B,SEH1L
KDM2B,RRBP1
KDM2B,C2orf69
KDM2B,TRIP11
KDM2B,IQGAP2
KDM2B,SEC31A
KDM2B,P4HA1
KDM2B,USP10
KDM2B,MARS2
KDM2B,FZD6
KDM2B,CHST2
KDM2B,RNF216
KDM2B,N4BP2
KDM2B,RPL6
KDM2B,CSRP2
KDM2B,FSCN1
KDM2B,MPZL1
KDM2B,DMXL2
KDM2B,THSD7A
KDM2B,TADA2B
KDM2B,SDC2
KDM2B,NDUFAF4
KDM2B,ZNF3
KDM2B,LOXL3
KDM2B,PDCD2L
KDM2B,BEND4
KDM2B,VPS54
KDM2B,GPR176
KDM2B,TIAM1
KDM2B,PET117
KDM2B,NIP7
KDM2B,COG8
KDM2B,ACOT7
KDM2B,ARHGEF17
KDM2B,TUBB6
KDM2B,AGL
KDM2B,SYNGR2
KDM2B,LMO2
KDM2B,BMPER
KDM2B,BAG3
KDM2B,ACBD4
KDM2B,TFAM
KDM2B,SLC22A5
KDM2B,RBPMS2
KDM2B,PDE4D
KDM2B,MCM6
KDM2B,DUSP26
KDM2B,TRIM35
KDM2B,RAVER2
KDM2B,PREPL
KDM2B,NOL7
KDM2B,CDH2
KDM2B,CAMKMT
KDM2B,CEP55
KDM2B,LRP10
KDM2B,POLR3G
KDM2B,MBLAC2
KDM2B,EPRS
KDM2B,TBC1D4
KDM2B,RHBDL3
KDM2B,OIP5
KDM2B,NUSAP1
KDM2B,VOPP1
KDM2B,TRAF6
KDM2B,FAM118A
KDM2B,DDIT4L
KDM2B,PMAIP1
KDM2B,IMPAD1
KDM2B,CDC42EP2
KDM2B,PLEKHG3
KDM2B,BOP1
KDM2B,ELMOD2
KDM2B,PTGES2
KDM2B,ZDHHC2
KDM2B,TERF1
KDM2B,ST7
KDM2B,TIGD1
KDM2B,CKAP4
KDM2B,NUDT15
KDM2B,TSPAN13
KDM2B,SYT7
KDM2B,CCNJ
KDM2B,DAP
KDM2B,ARPP19
KDM2B,GNG11
KDM2B,PIGX
KDM2B,CEP19
KDM2B,PCLO
KDM2B,DCAF13
KDM2B,CAMKK2
KDM2B,KCNMB4
KDM2B,FZD8
KDM2B,GPX7
KDM2B,RBM24
KDM2B,NLN
KDM2B,HP1BP3
KDM2B,LGR5
KDM2B,GINS2
KDM2B,CLUAP1
KDM2B,PYCR2
KDM2B,TTC39B
KDM2B,KHK
KDM2B,MARCH2
KDM2B,MRPL17
KDM2B,TNFRSF11B
KDM2B,HECA
KDM2B,GSTO2
KDM2B,EBPL
KDM2B,NEDD4
KDM2B,LRRC49
KDM2B,PRKCB
KDM2B,SPTSSB
KDM2B,SENP5
KDM2B,F2R
KDM2B,RAB42
KDM2B,DAB2
KDM2B,FAM83F
KDM2B,LPIN1
KDM2B,MZT2A
KDM2B,JUND
KDM2B,TMEM19
KDM2B,SETD7
KDM2B,SLC29A1
KDM2B,POLDIP2
KDM2B,MAN1A1
KDM2B,CA12
KDM2B,BCCIP
KDM2B,TRAF5
KDM2B,SOCS3
KDM2B,VAT1L
KDM2B,EPB41L3
KDM2B,LY6E
KDM2B,CSRNP1
KDM2B,PDE3B
KDM2B,EXTL3
KDM2B,FURIN
KDM2B,HIST1H4I
KDM2B,RASL11B
KDM2B,TMEM198
KDM2B,SLC36A1
KDM2B,PCBP4
KDM2B,USP47
KDM2B,PRELID2
KDM2B,PARM1
KDM2B,IL6R
KDM2B,DSCC1
KDM2B,SATB1
KDM2B,HELZ
KDM2B,PTK2
KDM2B,FKBP9
KDM2B,SLC7A1
KDM2B,LLGL2
KDM2B,FAAH
KDM2B,VAV2
KDM2B,TP53I11
KDM2B,PTMS
KDM2B,NRP2
KDM2B,MT1X
KDM2B,FBXO34
KDM2B,FAM114A1
KDM2B,RAD50
KDM2B,IAH1
KDM2B,TEX264
KDM2B,SAPCD2
KDM2B,RAB38
KDM2B,ZNF92
KDM2B,FAM162A
KDM2B,CCDC58
KDM2B,AFF3
KDM2B,DYSF
KDM2B,CHSY1
KDM2B,PAWR
KDM2B,TRERF1
KDM2B,PLEKHH2
KDM2B,HMGB1
KDM2B,EID2B
KDM2B,ANKRD26
KDM2B,SLC35E4
KDM2B,MCFD2
KDM2B,PIP4K2A
KDM2B,PTPRB
KDM2B,VASH2
KDM2B,SYNJ2
KDM2B,RFC4
KDM2B,ENO1
KDM2B,PPP1R3B
KDM2B,FRYL
KDM2B,SOX13
KDM2B,WDFY1
KDM2B,CC2D1A
KDM2B,HOPX
KDM2B,PTDSS1
KDM2B,PSMC4
KDM2B,EOMES
KDM2B,TEX10
KDM2B,PRKACB
KDM2B,CST3
KDM2B,CHEK1
KDM2B,C19orf66
KDM2B,DUSP5
KDM2B,CAP2
KDM2B,SLC27A1
KDM2B,JMJD6
KDM2B,PLA2G7
KDM2B,BMP8A
KDM2B,PITPNC1
KDM2B,TMEM63A
KDM2B,SLC16A5
KDM2B,COLEC12
KDM2B,CYBRD1
KDM2B,NEK7
KDM2B,FYTTD1
KDM2B,TIMP3
KDM2B,WWTR1
KDM2B,TMEM38B
KDM2B,P4HA2
KDM2B,SSB
KDM2B,LEPR
KDM2B,IER3
KDM2B,ATIC
KDM2B,TMEM37
KDM2B,RMND5B
KDM2B,HSPE1
KDM2B,HSPD1
KDM2B,MAP3K3
KDM2B,PPFIBP2
KDM2B,EGR1
KDM2B,LGI2
KDM2B,PEBP1
KDM2B,ZFP62
KDM2B,NRCAM
KDM2B,MRPL40
KDM2B,UBL3
KDM2B,APBB1
KDM2B,ZNF785
KDM2B,NIN
KDM2B,IFRD2
KDM2B,WDR31
KDM2B,SNTB1
KDM2B,SCD
KDM2B,SAMD8
KDM2B,RAB12
KDM2B,FAM117B
KDM2B,ANKRD28
KDM2B,SMARCD3
KDM2B,TRIM28
KDM2B,RHPN1
KDM2B,TMEM130
KDM2B,PHGDH
KDM2B,UBE2G1
KDM2B,RRP15
KDM2B,SKA3
KDM2B,KCNJ5
KDM2B,GNA12
KDM2B,NFYB
KDM2B,MIS18A
KDM2B,FBP1
KDM2B,SLC36A4
KDM2B,FAM111A
KDM2B,VSIG10
KDM2B,JPH1
KDM2B,DNMT3A
KDM2B,LRRC57
KDM2B,LRRC7
KDM2B,GPR155
KDM2B,POLR2H
KDM2B,DIP2A
KDM2B,LRFN4
KDM2B,RAI14
KDM2B,SH3BGRL2
KDM2B,MCM3
KDM2B,ENPP5
KDM2B,RGMB
KDM2B,STX17
KDM2B,NCL
KDM2B,DOK6
KDM2B,PAFAH1B3
KDM2B,ZFYVE16
KDM2B,WDR12
KDM2B,ERVMER34-1
KDM2B,CHMP5
KDM2B,EIF4H
KDM2B,PPP1R15A
KDM2B,GPRIN2
KDM2B,OLFML2A
KDM2B,ANXA3
KDM2B,SIVA1
KDM2B,TMEM138
KDM2B,MRPL4
KDM2B,TRPM6
KDM2B,NMUR1
KDM2B,SLC43A1
KDM2B,DISC1
KDM2B,RPL22
KDM2B,PARD6G
KDM2B,NPTXR
KDM2B,MAP2
KDM2B,UGGT1
KDM2B,SVEP1
KDM2B,MT1F
KDM2B,MSRB3
KDM2B,AGPAT3
KDM2B,GPI
KDM2B,CTHRC1
KDM2B,KPNA2
KDM2B,ZNF555
KDM2B,ARHGAP29
KDM2B,MYL12A
KDM2B,ZBTB20
KDM2B,XKR5
KDM2B,CHGB
KDM2B,B4GALT1
KDM2B,ALMS1
KDM2B,IGDCC3
KDM2B,PXDC1
KDM2B,PTPRM
KDM2B,AK4
KDM2B,ITM2B
KDM2B,GPM6B
KDM2B,MRC2
KDM2B,MCCC1
KDM2B,TTC3
KDM2B,CTNNB1
KDM2B,LYAR
KDM2B,HINT3
KDM2B,S1PR3
KDM2B,LYST
KDM2B,C9orf47
KDM2B,SH3GL2
KDM2B,FOXN2
KDM2B,PHC2
KDM2B,C2CD4A
KDM2B,TMBIM1
KDM2B,MRPL21
KDM2B,MOCOS
KDM2B,CEP112
KDM2B,VPS13C
KDM2B,PPRC1
KDM2B,ZNF696
KDM2B,PHLDB2
KDM2B,FBN1
KDM2B,SLC16A14
KDM2B,SLC25A22
KDM2B,SERPINB9
KDM2B,HS3ST1
KDM2B,SIPA1L3
KDM2B,DEK
KDM2B,FBL
KDM2B,ARHGEF5
KDM2B,SRSF2
KDM2B,MFSD11
KDM2B,THAP9
KDM2B,LRP12
KDM2B,GYPC
KDM2B,PCNA
KDM2B,SEMA6D
KDM2B,ZBTB10
KDM2B,YWHAQ
KDM2B,SV2B
KDM2B,DPYSL2
KDM2B,AP1S2
KDM2B,RPS6
KDM2B,PDIA4
KDM2B,FOXP1
KDM2B,AHCY
KDM2B,TMEM87B
KDM2B,NAP1L1
KDM2B,FAM160B2
KDM2B,RNPS1
KDM2B,ODF2
KDM2B,NUCB2
KDM2B,SH3GLB1
KDM2B,SMAD2
KDM2B,ETV3
KDM2B,OSBPL3
KDM2B,NOP2
KDM2B,CRIP3
KDM2B,PSMD3
KDM2B,COX17
KDM2B,AZIN1
KDM2B,ALDH1B1
KDM2B,DENND5A
KDM2B,SIK1
KDM2B,MAP4K3
KDM2B,HNRNPAB
KDM2B,ZNF518B
KDM2B,EXOSC3
KDM2B,ANKRD18A
KDM2B,FCHO1
KDM2B,ENTPD4
KDM2B,HSPA9
KDM2B,GPX1
KDM2B,GLB1L2
KDM2B,ABRACL
KDM2B,TMEM237
KDM2B,N4BP3
KDM2B,DYNLT1
KDM2B,DYNC1H1
KDM2B,SULF2
KDM2B,CPM
KDM2B,CDCP1
KDM2B,PRELID1
KDM2B,ETNK2
KDM2B,EPCAM
KDM2B,IL1R1
KDM2B,SLC25A39
KDM2B,RAI1
KDM2B,EFCAB6
KDM2B,BHLHE40
KDM2B,ACBD3
KDM2B,TWIST1
KDM2B,IGDCC4
KDM2B,LINGO1
KDM2B,MIF
KDM2B,CEP104
KDM2B,CDH23
KDM2B,NRXN2
KDM2B,BMP8B
KDM2B,ERBB3
KDM2B,BTBD11
KDM2B,AARS2
KDM2B,RBBP8
KDM2B,DUSP18
KDM2B,PPM1K
KDM2B,LPP
KDM2B,EDEM3
KDM2B,GIPC2
KDM2B,RTKN2
KDM2B,MAN2A1
KDM2B,EZR
KDM2B,SSH1
KDM2B,SH3BGRL3
KDM2B,R3HDM2
KDM2B,EPHA4
KDM2B,UCHL1
KDM2B,NPR1
KDM2B,ANTXR2
KDM2B,ROR1
KDM2B,B3GNT5
KDM2B,AIG1
KDM2B,CHD9
KDM2B,TRIB1
KDM2B,STT3B
KDM2B,RBFA
KDM2B,PLEKHA5
KDM2B,SECISBP2L
KDM2B,UHRF1
KDM2B,KLHL5
KDM2B,BDNF
KDM2B,HELLS
KDM2B,SCD5
KDM2B,FAM24B
KDM2B,NAT10
KDM2B,SLC16A9
KDM2B,AMD1
KDM2B,IPP
KDM2B,ECHDC1
KDM2B,EPHB2
KDM2B,AFAP1L1
KDM2B,PPIL6
KDM2B,MORC4
KDM2B,CAD
KDM2B,BRWD1
KDM2B,TSR1
KDM2B,SLC4A11
KDM2B,ARSK
KDM2B,ADCY6
KDM2B,NCOA6
KDM2B,GAB2
KDM2B,EXD1
KDM2B,DDX54
KDM2B,ZC3HAV1
KDM2B,ASTN1
KDM2B,ARC
KDM2B,MIA3
KDM2B,LRRC27
KDM2B,SEPSECS
KDM2B,GADD45GIP1
KDM2B,BTG2
KDM2B,TAP1
KDM2B,PSMB9
KDM2B,DBNDD1
KDM2B,AARS
KDM2B,ATRNL1
KDM2B,EIF5
KDM2B,AURKAIP1
KDM2B,LIG4
KDM2B,FBN2
